,screen_name,lang,created_at,fav_count,retweet_count,text,location
75,GoSumutdotcom,in,2020-10-13 12:42:02,0,1,Aktivis Senior Lintas Etnis Dukung Akhyar-Salman https://t.co/LNCujFKdJy,"Medan Kota, Indonesia"
76,WaspadaOnline,und,2020-10-13 04:52:37,1,0,https://t.co/PwmuLbqfbo,Medan
77,harian_sib,und,2020-10-13 03:13:05,0,0,https://t.co/8U4MKdKruG,Medan
78,PksPersada,in,2020-10-12 14:21:44,1,1,"“Kucing itu tidak najis. Ia binatang yang suka berkeliling di rumah (binatang rumahan),” (H.R At-Tirmidzi, An-Nasa’… https://t.co/Fm2AMKweEO",
79,LaskarSakti,in,2020-10-12 13:21:24,0,7,"RT @KelianBanjar_GK: Acara dukungan yg dilakukan oleh komunitas Tionghoa KI TA AMAN kpd Akhyar Nasution – Salman Alfarisi, dgn membentangka…",
80,Yubi666,in,2020-10-12 12:53:27,0,7,"RT @KelianBanjar_GK: Acara dukungan yg dilakukan oleh komunitas Tionghoa KI TA AMAN kpd Akhyar Nasution – Salman Alfarisi, dgn membentangka…",United States
81,Boyzneboyzone,in,2020-10-12 12:52:18,0,7,"RT @KelianBanjar_GK: Acara dukungan yg dilakukan oleh komunitas Tionghoa KI TA AMAN kpd Akhyar Nasution – Salman Alfarisi, dgn membentangka…",north sumatra
82,LavanaSweet__,in,2020-10-12 12:51:47,0,7,"RT @KelianBanjar_GK: Acara dukungan yg dilakukan oleh komunitas Tionghoa KI TA AMAN kpd Akhyar Nasution – Salman Alfarisi, dgn membentangka…",
83,WaspadaOnline,in,2020-10-12 12:50:13,0,0,Gerakan Al Maun Serahkan Dana Bantuan Rakyat Untuk Pasangan Akhyar-Salman https://t.co/rnuHdTzhnF,Medan
84,AsritaDhara,in,2020-10-12 11:59:05,0,7,"RT @KelianBanjar_GK: Acara dukungan yg dilakukan oleh komunitas Tionghoa KI TA AMAN kpd Akhyar Nasution – Salman Alfarisi, dgn membentangka…",
85,Laskarpiningit1,in,2020-10-12 11:44:50,0,7,"RT @KelianBanjar_GK: Acara dukungan yg dilakukan oleh komunitas Tionghoa KI TA AMAN kpd Akhyar Nasution – Salman Alfarisi, dgn membentangka…",Indonesia
86,Exodus_____,in,2020-10-12 11:34:22,0,7,"RT @KelianBanjar_GK: Acara dukungan yg dilakukan oleh komunitas Tionghoa KI TA AMAN kpd Akhyar Nasution – Salman Alfarisi, dgn membentangka…",
87,KelianBanjar_GK,in,2020-10-12 11:03:25,5,7,"Acara dukungan yg dilakukan oleh komunitas Tionghoa KI TA AMAN kpd Akhyar Nasution – Salman Alfarisi, dgn membentan… https://t.co/wMeOhfsxl2","Denpasar, Bali"
88,eradotid,in,2020-10-12 06:03:03,0,0,Buruh kecewa https://t.co/oyi4YUN4sZ,Jakarta Capital Region
89,PksPersada,in,2020-10-12 04:48:39,1,1,"Persada PKS Medan, siap memenangkan AMAN (Akhyar-Salman) @salman.alfarisi801 @nasution.akhyar menjadi pemimpin Kota… https://t.co/5MJfcsjIJN",
90,GoSumutdotcom,in,2020-10-12 01:29:32,0,1,"RT @GoSumutdotcom: Demokrat dan PKS Tolak Omnibus Law, Akhyar-Salman Dapat Dukungan dari Buruh https://t.co/4WizTlGArJ","Medan Kota, Indonesia"
91,GoSumutdotcom,in,2020-10-12 01:22:32,0,1,RT @GoSumutdotcom: Seratusan Pengacara Deklarasikan Diri Mendukung Akhyar – Salman https://t.co/97XXY9BmEx,"Medan Kota, Indonesia"
92,heriwebcom,in,2020-10-11 16:25:57,0,0,Desain Tata Letak Surat Suara Foto Akhyar-Salman dan Bobby-Aulia Disepakati https://t.co/PgccsIOyp9,Jakarta
93,Info__sumut,in,2020-10-11 16:25:55,0,0,Desain Tata Letak Surat Suara Foto Akhyar-Salman dan Bobby-Aulia Disepakati https://t.co/gFbT7vBLvN,
94,HebatPolitik,in,2020-10-11 14:47:55,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",
95,RinjaniJB,in,2020-10-11 13:55:36,0,10,"RT @BanjarAdat_GL: Muncul Spanduk Akhyar-Salman Berlogo Pemko Medan, Bawaslu : Akan Diproses

Jelas ini sebuah pelanggaran karna institusi…",Indonesia
96,Laskarpiningit1,in,2020-10-11 13:52:12,0,10,"RT @BanjarAdat_GL: Muncul Spanduk Akhyar-Salman Berlogo Pemko Medan, Bawaslu : Akan Diproses

Jelas ini sebuah pelanggaran karna institusi…",Indonesia
97,PakPoh_OneTa,in,2020-10-11 13:50:20,0,10,"RT @BanjarAdat_GL: Muncul Spanduk Akhyar-Salman Berlogo Pemko Medan, Bawaslu : Akan Diproses

Jelas ini sebuah pelanggaran karna institusi…",
98,LavanaSweet__,in,2020-10-11 13:45:01,0,10,"RT @BanjarAdat_GL: Muncul Spanduk Akhyar-Salman Berlogo Pemko Medan, Bawaslu : Akan Diproses

Jelas ini sebuah pelanggaran karna institusi…",
99,Goddess_ofNight,in,2020-10-11 13:43:45,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",Mansion of The Night
100,christyokee,in,2020-10-11 13:36:46,0,10,"RT @BanjarAdat_GL: Muncul Spanduk Akhyar-Salman Berlogo Pemko Medan, Bawaslu : Akan Diproses

Jelas ini sebuah pelanggaran karna institusi…",
101,viinzzx,in,2020-10-11 13:32:56,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",Indonesia
102,AirinAirin_NZ,in,2020-10-11 13:32:20,0,10,"RT @BanjarAdat_GL: Muncul Spanduk Akhyar-Salman Berlogo Pemko Medan, Bawaslu : Akan Diproses

Jelas ini sebuah pelanggaran karna institusi…","DKI Jakarta, Indonesia"
103,viinzzx,in,2020-10-11 13:30:01,0,10,"RT @BanjarAdat_GL: Muncul Spanduk Akhyar-Salman Berlogo Pemko Medan, Bawaslu : Akan Diproses

Jelas ini sebuah pelanggaran karna institusi…",Indonesia
104,cak_sys,in,2020-10-11 13:28:21,0,10,"RT @BanjarAdat_GL: Muncul Spanduk Akhyar-Salman Berlogo Pemko Medan, Bawaslu : Akan Diproses

Jelas ini sebuah pelanggaran karna institusi…","Kota Surabaya, Jawa Timur"
105,Exodus_____,in,2020-10-11 13:28:14,0,10,"RT @BanjarAdat_GL: Muncul Spanduk Akhyar-Salman Berlogo Pemko Medan, Bawaslu : Akan Diproses

Jelas ini sebuah pelanggaran karna institusi…",
106,LaskarSakti,in,2020-10-11 13:23:55,0,46,"RT @_daRNo_: https://t.co/PVEEIreKFV
Acara dukungan yg dilkukan o/ komunitas Tionghoa KI TA AMAN kpd Akhyar - Salman dg membentangkan spand…",
