,screen_name,lang,created_at,fav_count,retweet_count,text,location
78,AbellineB,in,2020-10-09 08:27:46,0,0,Dukung Gibran – Teguh Di Pilkada Solo 2020. Gibran – Teguh Untuk AD 1. Part 3. https://t.co/AZSpFNAk8U,"Tuscany, Amsterdam, Denpasar"
79,AbellineB,in,2020-10-09 08:27:00,1,1,Dukung Gibran – Teguh Di Pilkada Solo 2020. Gibran – Teguh Untuk AD 1. Part 2. https://t.co/MKg7d9TGqD,"Tuscany, Amsterdam, Denpasar"
80,AbellineB,in,2020-10-09 08:26:20,0,0,Dukung Gibran – Teguh Di Pilkada Solo 2020. Gibran – Teguh Untuk AD 1. Part 1. https://t.co/bJhGrtX8rk,"Tuscany, Amsterdam, Denpasar"
81,Putri95434348,in,2020-10-09 06:47:43,0,0,"Blusukan Virtual Metode Kampanye Cerdas Paslon Nomor Urut 01, Gibran-Teguh Diwaktu  Pandemi Covid-19… https://t.co/05seswVfQo",
82,nova__setyanto,in,2020-10-09 02:29:10,0,0,"@mkusumawijaya @sandiuno Maaf, Pak @sandiuno sedang sibuk 🙏🏼 https://t.co/2HxKuUutIu",
83,AbellineB,in,2020-10-08 08:44:20,0,0,Gibran – Teguh Untuk Solo. Dukung Gibran – Teguh Di Pilkada Solo 2020. Part 3. https://t.co/mElGY1y6lR,"Tuscany, Amsterdam, Denpasar"
84,AbellineB,in,2020-10-08 08:43:42,0,0,Gibran – Teguh Untuk Solo. Dukung Gibran – Teguh Di Pilkada Solo 2020. Part 2. https://t.co/s9d7p5IXK2,"Tuscany, Amsterdam, Denpasar"
85,AbellineB,in,2020-10-08 08:43:10,1,0,Gibran – Teguh Untuk Solo. Dukung Gibran – Teguh Di Pilkada Solo 2020. Part 1. https://t.co/r0SqcKcOFF,"Tuscany, Amsterdam, Denpasar"
86,AbellineB,in,2020-10-08 08:42:37,1,0,Gibran – Teguh Siap Patuhi Protokol Kesehatan Pilkada. https://t.co/cHl87XdZlU,"Tuscany, Amsterdam, Denpasar"
87,AbellineB,in,2020-10-08 08:42:02,0,0,Gibran – Teguh Tandatangani Pakta Integritas Dan Deklarasi Kampanye Damai. https://t.co/FTY2JD8R03,"Tuscany, Amsterdam, Denpasar"
88,AbellineB,in,2020-10-08 08:41:15,1,0,Blusukan Online Ala Gibran – Teguh Untuk Menghindari Penyebaran Covid19. https://t.co/1JAVqv3Cxh,"Tuscany, Amsterdam, Denpasar"
89,AbellineB,in,2020-10-08 08:38:32,0,0,Gibran – Teguh Optimalkan Kampanye Secara Virtual. https://t.co/QSw3wLW976,"Tuscany, Amsterdam, Denpasar"
