,screen_name,lang,created_at,fav_count,retweet_count,text,location
86,_ngedotcom_,in,2020-10-02 04:09:29,0,62,"RT @Je_Ly: Keren nih.

Partai Gelora  bang @Fahrihamzah dukung penuh Bobby-Aulia maju sbg pemimpin Medan. 👍

Kali ini saya padamu bang 😁
Sm…",Jakarta
87,jongBAN1,in,2020-10-02 04:06:14,0,62,"RT @Je_Ly: Keren nih.

Partai Gelora  bang @Fahrihamzah dukung penuh Bobby-Aulia maju sbg pemimpin Medan. 👍

Kali ini saya padamu bang 😁
Sm…",
88,Je_Ly,in,2020-10-02 04:01:46,0,62,"RT @Je_Ly: Keren nih.

Partai Gelora  bang @Fahrihamzah dukung penuh Bobby-Aulia maju sbg pemimpin Medan. 👍

Kali ini saya padamu bang 😁
Sm…",Indonesia
89,ziyyah_Assy,in,2020-10-02 03:50:36,0,49,"RT @Lima8Satu: Jadi mohon maaf kami kalau belum ada ikon selama ini, karena memang fokusnya dalam perawatan jalan-jalan di kota Medan, Kata…",
90,ziyyah_Assy,in,2020-10-02 03:50:17,0,37,"RT @Lima8Satu: Taman yang dulu begitu Indah sekarang jadi taman Enceng gondok. 
Ckckck

Kita butuh pemimpin yang bisa memelihara dan berino…",
91,ANGIN131,in,2020-10-02 03:50:08,0,62,"RT @Je_Ly: Keren nih.

Partai Gelora  bang @Fahrihamzah dukung penuh Bobby-Aulia maju sbg pemimpin Medan. 👍

Kali ini saya padamu bang 😁
Sm…",
92,Trimsati_7,in,2020-10-02 03:49:10,0,49,"RT @Lima8Satu: Jadi mohon maaf kami kalau belum ada ikon selama ini, karena memang fokusnya dalam perawatan jalan-jalan di kota Medan, Kata…",
93,Trimsati_7,in,2020-10-02 03:48:56,0,37,"RT @Lima8Satu: Taman yang dulu begitu Indah sekarang jadi taman Enceng gondok. 
Ckckck

Kita butuh pemimpin yang bisa memelihara dan berino…",
94,DetriPutri2,in,2020-10-02 03:47:22,0,49,"RT @Lima8Satu: Jadi mohon maaf kami kalau belum ada ikon selama ini, karena memang fokusnya dalam perawatan jalan-jalan di kota Medan, Kata…",
95,viinzzx,in,2020-10-02 03:46:00,0,49,"RT @Lima8Satu: Jadi mohon maaf kami kalau belum ada ikon selama ini, karena memang fokusnya dalam perawatan jalan-jalan di kota Medan, Kata…",Indonesia
96,viinzzx,in,2020-10-02 03:41:45,0,62,"RT @Je_Ly: Keren nih.

Partai Gelora  bang @Fahrihamzah dukung penuh Bobby-Aulia maju sbg pemimpin Medan. 👍

Kali ini saya padamu bang 😁
Sm…",Indonesia
